document_id,chunk_id,entity_type,entity_id,text,language,embed,city,region,category,latitude,longitude,rating,rating_scale,rating_norm,price_sar,source,source_id,source_url,data_period,snapshot_date,retrieved_at,is_live
places_06690,,place,places_06690,JAT CAFE — restaurants in Riyadh. (0 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7910045,46.8712307,,5.0,,,riyadh_places_kaggle,6691.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06691,,place,places_06691,MADPICOM — restaurants in Riyadh. Rated 4.1/5 (610 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7909959,46.8712764,4.1,5.0,0.82,,riyadh_places_kaggle,6692.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06692,,place,places_06692,Konafa Zayan — restaurants in Riyadh. Rated 3.4/5 (5 reviews).,en,True,Riyadh,Riyadh,restaurants,24.852657,46.8377604,3.4,5.0,0.6799999999999999,,riyadh_places_kaggle,6693.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06693,,place,places_06693,Lathat AlJabbati — restaurants in Riyadh. Rated 3.8/5 (51 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7943851,46.8708661,3.8,5.0,0.76,,riyadh_places_kaggle,6694.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06694,,place,places_06694,Dakka Najd Restaurant — restaurants in Riyadh. Rated 4.4/5 (7 reviews).,en,True,Riyadh,Riyadh,restaurants,24.79039807,46.87244012,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,6695.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06695,,place,places_06695,Modern Splendor Pizza — restaurants in Riyadh. Rated 3.2/5 (18 reviews).,en,True,Riyadh,Riyadh,restaurants,24.808357,46.867279,3.2,5.0,0.64,,riyadh_places_kaggle,6696.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06696,,place,places_06696,50 CUPS coffee — restaurants in Riyadh. Rated 3.5/5 (13 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7842709,46.8745146,3.5,5.0,0.7,,riyadh_places_kaggle,6697.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06697,,place,places_06697,furn Farouha — restaurants in Riyadh. Rated 4.4/5 (87 reviews).,en,True,Riyadh,Riyadh,restaurants,24.808348,46.867518,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,6698.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06698,,place,places_06698,CINNABON — restaurants in Riyadh. Rated 3.9/5 (243 reviews).,en,True,Riyadh,Riyadh,restaurants,24.8023125,46.8700625,3.9,5.0,0.78,,riyadh_places_kaggle,6699.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06699,,place,places_06699,Monkey Cookies — restaurants in Riyadh. Rated 4.0/5 (34 reviews).,en,True,Riyadh,Riyadh,restaurants,24.800718,46.8707488,4.0,5.0,0.8,,riyadh_places_kaggle,6700.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06700,,place,places_06700,Brad Karak — restaurants in Riyadh. Rated 4.2/5 (5 reviews).,en,True,Riyadh,Riyadh,restaurants,24.789409,46.8741817,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,6701.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06701,,place,places_06701,Kottouf Sweets — restaurants in Riyadh. Rated 4.0/5 (41 reviews).,en,True,Riyadh,Riyadh,restaurants,24.80073499,46.87102078,4.0,5.0,0.8,,riyadh_places_kaggle,6702.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06702,,place,places_06702,Lavalo Cafe — restaurants in Riyadh. Rated 3.4/5 (7 reviews).,en,True,Riyadh,Riyadh,restaurants,24.8062641,46.8690825,3.4,5.0,0.6799999999999999,,riyadh_places_kaggle,6703.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06703,,place,places_06703,Hashi Pasha — restaurants in Riyadh. Rated 4.1/5 (435 reviews).,en,True,Riyadh,Riyadh,restaurants,24.802704,46.870419,4.1,5.0,0.82,,riyadh_places_kaggle,6704.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06704,,place,places_06704,Roasted BBQ — restaurants in Riyadh. Rated 4.0/5 (185 reviews).,en,True,Riyadh,Riyadh,restaurants,24.890847,46.6266897,4.0,5.0,0.8,,riyadh_places_kaggle,6705.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06705,,place,places_06705,Juice it — restaurants in Riyadh. Rated 4.7/5 (17 reviews).,en,True,Riyadh,Riyadh,restaurants,24.8910062,46.6268674,4.7,5.0,0.9400000000000001,,riyadh_places_kaggle,6706.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06706,,place,places_06706,Tanoor — restaurants in Riyadh. Rated 4.3/5 (33 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7888073,46.87514776,4.3,5.0,0.86,,riyadh_places_kaggle,6707.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06707,,place,places_06707,Broasted Esh Alhudhd Resturant — restaurants in Riyadh. Rated 3.8/5 (76 reviews).,en,True,Riyadh,Riyadh,restaurants,24.78884294,46.87518017,3.8,5.0,0.76,,riyadh_places_kaggle,6708.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06708,,place,places_06708,RELAX COFFEE — restaurants in Riyadh. Rated 3.5/5 (2 reviews).,en,True,Riyadh,Riyadh,restaurants,24.80702467,46.8698115,3.5,5.0,0.7,,riyadh_places_kaggle,6709.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06709,,place,places_06709,Salt and Vinegar — restaurants in Riyadh. Rated 4.6/5 (10 reviews).,en,True,Riyadh,Riyadh,restaurants,24.8064469,46.8701209,4.6,5.0,0.9199999999999999,,riyadh_places_kaggle,6710.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06710,,place,places_06710,Falafel Pie — restaurants in Riyadh. Rated 4.3/5 (655 reviews).,en,True,Riyadh,Riyadh,restaurants,24.788199,46.877127,4.3,5.0,0.86,,riyadh_places_kaggle,6711.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06711,,place,places_06711,RESTAURANT AFRAN AL-DAYAA — restaurants in Riyadh. Rated 4.1/5 (34 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7880879,46.8772335,4.1,5.0,0.82,,riyadh_places_kaggle,6712.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06712,,place,places_06712,Noodle Way — restaurants in Riyadh. Rated 4.3/5 (37 reviews).,en,True,Riyadh,Riyadh,restaurants,24.78797928,46.8773875,4.3,5.0,0.86,,riyadh_places_kaggle,6713.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06713,,place,places_06713,The Pasta Guyz — restaurants in Riyadh. Rated 4.0/5 (5 reviews).,en,True,Riyadh,Riyadh,restaurants,24.78797928,46.8773875,4.0,5.0,0.8,,riyadh_places_kaggle,6714.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06714,,place,places_06714,Mission Wok — restaurants in Riyadh. Rated 3.5/5 (23 reviews).,en,True,Riyadh,Riyadh,restaurants,24.78797928,46.8773875,3.5,5.0,0.7,,riyadh_places_kaggle,6715.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06715,,place,places_06715,Pasta Broz — restaurants in Riyadh. Rated 2.0/5 (2 reviews).,en,True,Riyadh,Riyadh,restaurants,24.78797928,46.8773875,2.0,5.0,0.4,,riyadh_places_kaggle,6716.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06716,,place,places_06716,Canton — restaurants in Riyadh. Rated 4.0/5 (420 reviews).,en,True,Riyadh,Riyadh,restaurants,24.78797928,46.8773875,4.0,5.0,0.8,,riyadh_places_kaggle,6717.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06717,,place,places_06717,Malas Kuwait — restaurants in Riyadh. Rated 3.5/5 (143 reviews).,en,True,Riyadh,Riyadh,restaurants,24.8077669,46.872552,3.5,5.0,0.7,,riyadh_places_kaggle,6718.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06718,,place,places_06718,The Healthy Dish — restaurants in Riyadh. Rated 3.9/5 (32 reviews).,en,True,Riyadh,Riyadh,restaurants,24.78638633,46.879135,3.9,5.0,0.78,,riyadh_places_kaggle,6719.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06719,,place,places_06719,Rans Cafe — restaurants in Riyadh. Rated 4.2/5 (1002 reviews).,en,True,Riyadh,Riyadh,restaurants,24.80988795,46.8742133,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,6720.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06720,,place,places_06720,SHAWARMA RUKN ALRAAYA — restaurants in Riyadh. Rated 4.5/5 (13 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7948697,46.8816145,4.5,5.0,0.9,,riyadh_places_kaggle,6721.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06721,,place,places_06721,Bab Alreem Restaurant — restaurants in Riyadh. (0 reviews).,en,True,Riyadh,Riyadh,restaurants,24.802986,46.879327,,5.0,,,riyadh_places_kaggle,6722.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06722,,place,places_06722,F — restaurants in Riyadh. Rated 4.0/5 (24 reviews).,en,True,Riyadh,Riyadh,restaurants,24.80282499,46.87980512,4.0,5.0,0.8,,riyadh_places_kaggle,6723.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06723,,place,places_06723,New Lover — restaurants in Riyadh. Rated 5.0/5 (1 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7933648,46.8840437,5.0,5.0,1.0,,riyadh_places_kaggle,6724.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06724,,place,places_06724,Gamol — restaurants in Riyadh. Rated 3.7/5 (15 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7931564,46.88635762,3.7,5.0,0.74,,riyadh_places_kaggle,6725.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06725,,place,places_06725,Machboos and chapati — restaurants in Riyadh. Rated 3.4/5 (25 reviews).,en,True,Riyadh,Riyadh,restaurants,24.79355278,46.88674602,3.4,5.0,0.6799999999999999,,riyadh_places_kaggle,6726.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06726,,place,places_06726,Shahia — restaurants in Riyadh. Rated 4.9/5 (9 reviews).,en,True,Riyadh,Riyadh,restaurants,24.8135175,46.8823111,4.9,5.0,0.9800000000000001,,riyadh_places_kaggle,6727.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06727,,place,places_06727,Wahet Al Sayad — restaurants in Riyadh. Rated 4.2/5 (6 reviews).,en,True,Riyadh,Riyadh,restaurants,24.818669,46.8821906,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,6728.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06728,,place,places_06728,ALokma Hot — restaurants in Riyadh. Rated 3.5/5 (16 reviews).,en,True,Riyadh,Riyadh,restaurants,24.8188671,46.8821769,3.5,5.0,0.7,,riyadh_places_kaggle,6729.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06729,,place,places_06729,Bilad Alraafidain Grills — restaurants in Riyadh. Rated 4.0/5 (64 reviews).,en,True,Riyadh,Riyadh,restaurants,24.8106867,46.8868995,4.0,5.0,0.8,,riyadh_places_kaggle,6730.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06730,,place,places_06730,Al Tazaj — restaurants in Riyadh. Rated 4.3/5 (707 reviews).,en,True,Riyadh,Riyadh,restaurants,24.82132571,46.88379884,4.3,5.0,0.86,,riyadh_places_kaggle,6731.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06731,,place,places_06731,MYLOS — restaurants in Riyadh. Rated 4.5/5 (93 reviews).,en,True,Riyadh,Riyadh,restaurants,24.82146988,46.88413751,4.5,5.0,0.9,,riyadh_places_kaggle,6732.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06732,,place,places_06732,LA PARILLA BURGER AND MORE — restaurants in Riyadh. Rated 3.8/5 (35 reviews).,en,True,Riyadh,Riyadh,restaurants,24.82119235,46.88436956,3.8,5.0,0.76,,riyadh_places_kaggle,6733.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06733,,place,places_06733,ROSHSN 5 — restaurants in Riyadh. (0 reviews).,en,True,Riyadh,Riyadh,restaurants,24.82132437,46.88434026,,5.0,,,riyadh_places_kaggle,6734.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06734,,place,places_06734,Majboos Jazzly — restaurants in Riyadh. Rated 4.1/5 (21 reviews).,en,True,Riyadh,Riyadh,restaurants,24.8213938,46.884342,4.1,5.0,0.82,,riyadh_places_kaggle,6735.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06735,,place,places_06735,VERVE Cafe — restaurants in Riyadh. Rated 4.8/5 (12 reviews).,en,True,Riyadh,Riyadh,restaurants,24.8213938,46.884342,4.8,5.0,0.96,,riyadh_places_kaggle,6736.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06736,,place,places_06736,Malhama Thka — Butchery in Riyadh. Rated 4.1/5 (47 reviews).,en,True,Riyadh,Riyadh,Butchery,24.8208527,46.8849842,4.1,5.0,0.82,,riyadh_places_kaggle,6737.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06737,,place,places_06737,MASHWI KAREEM — restaurants in Riyadh. Rated 4.1/5 (298 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6503219,46.5590433,4.1,5.0,0.82,,riyadh_places_kaggle,6738.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06738,,place,places_06738,zoni — restaurants in Riyadh. Rated 4.7/5 (52 reviews).,en,True,Riyadh,Riyadh,restaurants,24.5906109,46.76717277,4.7,5.0,0.9400000000000001,,riyadh_places_kaggle,6739.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06739,,place,places_06739,SANABEL ALTARAF — restaurants in Riyadh. Rated 4.4/5 (67 reviews).,en,True,Riyadh,Riyadh,restaurants,24.5878757,46.7634658,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,6740.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06740,,place,places_06740,Dip'in donuts — restaurants in Riyadh. Rated 4.5/5 (25 reviews).,en,True,Riyadh,Riyadh,restaurants,24.5879918,46.763941,4.5,5.0,0.9,,riyadh_places_kaggle,6741.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06741,,place,places_06741,Watani Resturant — restaurants in Riyadh. Rated 4.4/5 (377 reviews).,en,True,Riyadh,Riyadh,restaurants,24.6370988,46.56314358,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,6742.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06742,,place,places_06742,Danah Al Kuwait — restaurants in Riyadh. Rated 4.1/5 (21 reviews).,en,True,Riyadh,Riyadh,restaurants,24.8758508,46.8644403,4.1,5.0,0.82,,riyadh_places_kaggle,6743.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06743,,place,places_06743,saher alward — flowers_and_plants in Riyadh. Rated 4.3/5 (106 reviews).,en,True,Riyadh,Riyadh,flowers_and_plants,24.71534905,46.67985539,4.3,5.0,0.86,,riyadh_places_kaggle,6744.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06744,,place,places_06744,Starbucks® — restaurants in Riyadh. Rated 4.5/5 (219 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7149154,46.6775068,4.5,5.0,0.9,,riyadh_places_kaggle,6745.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06745,,place,places_06745,Tim Horton — restaurants in Riyadh. Rated 4.5/5 (81 reviews).,en,True,Riyadh,Riyadh,restaurants,24.716318,46.682374,4.5,5.0,0.9,,riyadh_places_kaggle,6746.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06746,,place,places_06746,Whites — pharmacies in Riyadh. Rated 4.7/5 (84 reviews).,en,True,Riyadh,Riyadh,pharmacies,24.7232583,46.6789562,4.7,5.0,0.9400000000000001,,riyadh_places_kaggle,6747.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06747,,place,places_06747,Domino's Pizza — restaurants in Riyadh. Rated 4.4/5 (144 reviews).,en,True,Riyadh,Riyadh,restaurants,24.718494,46.686414,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,6748.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06748,,place,places_06748,Canton — restaurants in Riyadh. Rated 4.3/5 (226 reviews).,en,True,Riyadh,Riyadh,restaurants,24.71264445,46.67481445,4.3,5.0,0.86,,riyadh_places_kaggle,6749.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06749,,place,places_06749,KFC — restaurants in Riyadh. Rated 3.7/5 (167 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7123843,46.6752675,3.7,5.0,0.74,,riyadh_places_kaggle,6750.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06750,,place,places_06750,Krispy Kreme Doughnuts — restaurants in Riyadh. Rated 4.4/5 (32 reviews).,en,True,Riyadh,Riyadh,restaurants,24.71255065,46.6748214,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,6751.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06751,,place,places_06751,Dunkin' Donuts — restaurants in Riyadh. Rated 4.4/5 (95 reviews).,en,True,Riyadh,Riyadh,restaurants,24.725775,46.681422,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,6752.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06752,,place,places_06752,Kunooz pharmacy — pharmacies in Riyadh. Rated 4.9/5 (91 reviews).,en,True,Riyadh,Riyadh,pharmacies,24.71180811,46.67546319,4.9,5.0,0.9800000000000001,,riyadh_places_kaggle,6753.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06753,,place,places_06753,Mille Feuille — restaurants in Riyadh. Rated 4.1/5 (115 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7118125,46.67510645,4.1,5.0,0.82,,riyadh_places_kaggle,6754.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06754,,place,places_06754,Herfy — restaurants in Riyadh. Rated 4.2/5 (204 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7117714,46.6751575,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,6755.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06755,,place,places_06755,Burger King — restaurants in Riyadh. Rated 4.1/5 (197 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7112668,46.6751056,4.1,5.0,0.82,,riyadh_places_kaggle,6756.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06756,,place,places_06756,Wok Nation — restaurants in Riyadh. Rated 3.0/5 (4 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7115099,46.6744646,3.0,5.0,0.6,,riyadh_places_kaggle,6757.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06757,,place,places_06757,VOX Cinemas — restaurants in Riyadh. Rated 4.6/5 (203 reviews).,en,True,Riyadh,Riyadh,restaurants,24.711057,46.675409,4.6,5.0,0.9199999999999999,,riyadh_places_kaggle,6758.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06758,,place,places_06758,Noodle Way — restaurants in Riyadh. Rated 4.3/5 (20 reviews).,en,True,Riyadh,Riyadh,restaurants,24.71173952,46.67376603,4.3,5.0,0.86,,riyadh_places_kaggle,6759.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06759,,place,places_06759,GOLD by VOX Cinemas — restaurants in Riyadh. Rated 4.7/5 (10 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7109135,46.6755442,4.7,5.0,0.9400000000000001,,riyadh_places_kaggle,6760.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06760,,place,places_06760,Coffee Address — restaurants in Riyadh. Rated 4.6/5 (94 reviews).,en,True,Riyadh,Riyadh,restaurants,24.72062649,46.69208892,4.6,5.0,0.9199999999999999,,riyadh_places_kaggle,6761.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06761,,place,places_06761,Aani &amp; Dani — restaurants in Riyadh. Rated 4.7/5 (178 reviews).,en,True,Riyadh,Riyadh,restaurants,24.71018,46.66842,4.7,5.0,0.9400000000000001,,riyadh_places_kaggle,6762.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06762,,place,places_06762,Khafif — restaurants in Riyadh. Rated 4.5/5 (8 reviews).,en,True,Riyadh,Riyadh,restaurants,24.723581,46.66449,4.5,5.0,0.9,,riyadh_places_kaggle,6763.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06763,,place,places_06763,Baja — restaurants in Riyadh. Rated 4.7/5 (94 reviews).,en,True,Riyadh,Riyadh,restaurants,24.709921,46.666281,4.7,5.0,0.9400000000000001,,riyadh_places_kaggle,6764.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06764,,place,places_06764,Restaurant shahad — restaurants in Riyadh. (0 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7052545,46.6855543,,5.0,,,riyadh_places_kaggle,6765.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06765,,place,places_06765,ULB — restaurants in Riyadh. Rated 4.2/5 (610 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7059116,46.6870165,4.2,5.0,0.8400000000000001,,riyadh_places_kaggle,6766.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06766,,place,places_06766,SORS — restaurants in Riyadh. Rated 4.4/5 (496 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7059116,46.6870165,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,6767.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06767,,place,places_06767,CHKN — restaurants in Riyadh. Rated 4.4/5 (326 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7059116,46.6870165,4.4,5.0,0.8800000000000001,,riyadh_places_kaggle,6768.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06768,,place,places_06768,Pinzatta — restaurants in Riyadh. Rated 4.6/5 (32 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7074565,46.6894182,4.6,5.0,0.9199999999999999,,riyadh_places_kaggle,6769.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06769,,place,places_06769,Lagouter — restaurants in Riyadh. (0 reviews).,en,True,Riyadh,Riyadh,restaurants,24.710872,46.693321,,5.0,,,riyadh_places_kaggle,6770.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06770,,place,places_06770,Aljazera — supermarket in Riyadh. Rated 4.5/5 (1457 reviews).,en,True,Riyadh,Riyadh,supermarket,24.70646891,46.68900281,4.5,5.0,0.9,,riyadh_places_kaggle,6771.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06771,,place,places_06771,Ghaneyah — restaurants in Riyadh. Rated 4.3/5 (153 reviews).,en,True,Riyadh,Riyadh,restaurants,24.7111626,46.6942045,4.3,5.0,0.86,,riyadh_places_kaggle,6772.0,,static,,2026-09-13T06:37:48.725748+00:00,False
places_06772,,place,places_06772,SPAR — supermarket in Riyadh. Rated 4.6/5 (130 reviews).,en,True,Riyadh,Riyadh,supermarket,24.71158744,46.66245363,4.6,5.0,0.9199999999999999,,riyadh_places_kaggle,6773.0,,static,,2026-09-13T06:37:48.725748+00:00,False
